name,english,lon,lat,lines,line_count,total_flow,am_peak_flow,pm_peak_flow,peak_time,peak_flow,degree,betweenness,closeness,pagerank,avg_neighbor_distance,lines_joined
大连路,DaLian Lu,121.513088,31.257938,"['12号线', '4号线']",2,49698.0,17495.0,14214.0,08:40,911.0,4,0.0974516866555775,0.08807848155256985,0.0034362509614378873,1.0048325735203765,12号线;4号线
天潼路,TianTong Lu,121.482321,31.243815,"['10号线', '12号线']",2,34562.0,9722.0,8210.0,08:20,541.0,4,0.03539779622167859,0.09285071942446044,0.0030696877576677777,1.0761395748423563,10号线;12号线
奉浦大道,FengPu DaDao,121.448984,30.942055,['5号线'],1,,,,,,2,0.019229413009238583,0.04031234748657882,0.002462456809776872,2.276902747784608,5号线
奉贤新城,FengXian XinCheng,121.49629,30.913916,['5号线'],1,,,,,,1,0.0,0.03476138372190893,0.0015494676597494273,1.6944738328129476,5号线
姚虹路,YaoHong Lu,121.406405,31.19155,['15号线'],1,,,,,,2,0.005769941933975416,0.08109169448262321,0.0020128034562521386,1.0942962439372934,15号线
威宁路,WeiNing Lu,121.387285,31.21487,['2号线'],1,39515.0,13317.0,11208.0,08:40,726.0,2,0.07545629315309488,0.08623929839214868,0.001976650825155286,1.4612546616496134,2号线
娄山关路,LouShanGuan Lu,121.404058,31.211158,"['15号线', '2号线']",2,84687.0,27511.0,25726.0,08:40,1615.0,4,0.0887253538822937,0.0903522205206738,0.0034418892067634385,1.5487961194886184,15号线;2号线
嫩江路,NenJiang Lu,121.531954,31.314804,['8号线'],1,20861.0,6327.0,6104.0,08:10,292.0,2,0.004842615012106538,0.05647477095583208,0.0027560736150240863,0.9853002027140048,8号线
学林路,XueLin Lu,121.614363,31.183476,['13号线'],1,,,,,,2,0.004842615012106538,0.07175121612230716,0.0025101708051580803,1.393116371148694,13号线
宁国路,NingGuo Lu,121.532352,31.268574,['12号线'],1,31219.0,10898.0,8748.0,08:40,580.0,2,0.03255178258113385,0.07754412316935787,0.002048064515784483,1.160581096312371,12号线
安亭,AnTing,121.161985,31.28849,['11号线'],1,18253.0,4857.0,5098.0,07:35,244.0,2,0.014457321516725827,0.04097628733009227,0.002519677990394046,1.4628901081501144,11号线
宋园路,SongYuan Lu,121.41208,31.19654,['10号线'],1,23380.0,8495.0,7033.0,08:30,526.0,2,0.022701389900327076,0.08419979612640163,0.0019235314975057569,0.8291961113303286,10号线
定边路,DingBian Lu,121.362396,31.256392,['14号线'],1,,,,,,2,0.019229413009238583,0.06325624138459182,0.0023580833976618474,1.265159731465418,14号线
宜山路,YiShan Lu,121.427194,31.186717,"['3号线', '4号线', '9号线']",3,88397.0,29462.0,26236.0,08:40,1018.0,4,0.0399937169263637,0.08976309497935231,0.003051820795433329,1.4490097905249961,3号线;4号线;9号线
宝安公路,BaoAn GongLu,121.430914,31.369555,['1号线'],1,28166.0,10365.0,7639.0,07:45,528.0,2,0.00966172218434848,0.049102365949352036,0.0026254692728026477,1.4861615247694917,1号线
宝山路,BaoShan Lu,121.476298,31.251523,"['3号线', '4号线']",2,23181.0,7252.0,5481.0,08:10,313.0,3,0.11121469356253089,0.09147286821705426,0.0025621882319679843,1.407035230783002,3号线;4号线
宝杨路,BaoYang Lu,121.479574,31.395315,['3号线'],1,10349.0,3434.0,2370.0,08:00,222.0,2,0.014457321516725827,0.04746580852775543,0.00251926717427792,1.3949739085347135,3号线
富锦路,FuJin Lu,121.424661,31.39226,['1号线'],1,35417.0,13051.0,8828.0,07:55,757.0,1,0.0,0.04473085670962851,0.001550552733164244,1.2585526803183569,1号线
封浜,FengBang,121.297006,31.267488,['14号线'],1,,,,,,1,0.0,0.05058175137783221,0.001539530125884293,1.6420793692407467,14号线
小南门,XiaoNanMen,121.498398,31.216866,['9号线'],1,32284.0,10778.0,8921.0,08:25,543.0,2,0.0335569331747612,0.0917981773727495,0.001754113741571686,1.7786251847288528,9号线
岚皋路,LanGao Lu,121.421939,31.256198,['7号线'],1,27181.0,8412.0,7978.0,08:55,486.0,2,0.04103453813867868,0.08390898008939456,0.0019482697449822418,1.088544050170092,7号线
川沙,ChuanSha,121.69821,31.186741,['2号线'],1,27911.0,9693.0,7378.0,08:10,510.0,2,0.003975976416583692,0.06478431372549019,0.0023584828784733954,2.2627079191104036,2号线
巨峰路,JuFeng Lu,121.588365,31.280684,"['12号线', '6号线']",2,24315.0,8848.0,7531.0,07:50,283.0,4,0.04656246757136444,0.06398140975987607,0.004053590155964452,1.0917433706192354,12号线;6号线
市光路,ShiGuang Lu,121.531933,31.322724,['8号线'],1,28382.0,10782.0,7386.0,07:55,601.0,1,0.0,0.05346278317152103,0.001533569234066871,0.8806660783415022,8号线
常熟路,ChangShu Lu,121.449141,31.213524,"['1号线', '7号线']",2,58223.0,18923.0,14866.0,09:00,568.0,4,0.04298609522271757,0.09542513863216266,0.002691478141271262,1.160271883261878,1号线;7号线
平凉路,PingLiang Lu,121.526701,31.259038,['18号线'],1,,,,,,2,0.023415650543292057,0.08069558421258304,0.0019319076674160045,0.698578988813894,18号线
广兰路,GuangLan Lu,121.621072,31.21105,['2号线'],1,71152.0,28269.0,22102.0,08:30,1516.0,2,0.010493099020074427,0.07077977720651242,0.002295399223765539,2.666055036495966,2号线
康恒路,KangHeng Lu,121.553699,31.154229,['11号线'],1,,,,,,2,0.030756373599367767,0.07481884057971014,0.0020675886125358033,1.57108150505201,11号线
康新公路,KangXin GongLu,121.617199,31.130439,['11号线'],1,,,,,,2,0.004842615012106538,0.06812933025404157,0.0025435956663647755,3.481360140577219,11号线
康桥,KangQiao,121.567306,31.134239,['18号线'],1,,,,,,2,0.028703072474670303,0.0708161865569273,0.002117383251848349,2.4575434390822957,18号线
康桥东,KangQiao Dong,121.614894,31.146808,['市域机场线'],1,,,,,,2,0.1131746776515738,0.08428571428571428,0.002140864928336179,9.330256024886435,市域机场线
延吉中路,YanJi ZhongLu,121.534941,31.288543,['8号线'],1,27141.0,9651.0,7233.0,08:10,522.0,2,0.019229413009238583,0.06782722943011989,0.002291184813689985,1.011562855561105,8号线
延安西路,YanAn XiLu,121.417062,31.209616,"['3号线', '4号线']",2,51455.0,18201.0,15378.0,08:40,1281.0,2,0.010367115745183682,0.08925869894099848,0.0016691293921932582,1.1628335654907582,3号线;4号线
延长路,YanChang Lu,121.455329,31.271675,['1号线'],1,54109.0,16983.0,13980.0,08:35,707.0,2,0.04736829732715861,0.0793772823371132,0.0021722397184585065,1.2174843467808905,1号线
张华浜,ZhangHuaBang,121.498671,31.358016,['3号线'],1,3074.0,1073.0,720.0,08:10,68.0,2,0.028703072474670303,0.05514754973961811,0.002348124116775156,1.490559667971124,3号线
张江路,ZhangJiang Lu,121.629182,31.18913,['13号线'],1,,,,,,1,0.0,0.06695849546044098,0.0014292659847538838,1.5435127861963178,13号线
张江高科,ZhangJiang GaoKe,121.58749,31.201872,['2号线'],1,69535.0,27767.0,22102.0,08:25,1794.0,2,0.01994325064564156,0.08209103557940767,0.002041490907313684,2.1246174136887594,2号线
彭浦新村,PengPuXinCun,121.448642,31.306604,['1号线'],1,62397.0,20394.0,18002.0,18:45,1027.0,2,0.03340464044758927,0.06462212486308871,0.0023851169273460065,1.4744825218777704,1号线
徐家汇,XuJiaHui,121.436603,31.195514,"['11号线', '1号线', '9号线']",3,160460.0,43535.0,45252.0,08:50,1515.0,6,0.12477500097667996,0.0945945945945946,0.004187291688356979,1.3519283636290795,11号线;1号线;9号线
徐泾北城,XuJing BeiCheng,121.241668,31.175518,['17号线'],1,,,,,,2,0.042737252873833426,0.0594843727495319,0.0023906897506523507,1.659328316992228,17号线
徐盈路,XuYing Lu,121.253976,31.178101,['17号线'],1,,,,,,2,0.04736829732715861,0.06306306306306306,0.002366278655334,1.8621997552407858,17号线
御桥,YuQiao,121.570914,31.158131,"['11号线', '18号线']",2,23603.0,8326.0,6583.0,08:00,457.0,4,0.054913921188772585,0.07603092783505154,0.0037102066925305687,1.9628557559912987,11号线;18号线
德平路,DePing Lu,121.564237,31.2454,['6号线'],1,23686.0,7682.0,6416.0,08:00,350.0,2,0.0005886754899425624,0.07530999270605397,0.0019410859603707486,1.1165312459436831,6号线
惠南,HuiNan,121.761677,31.053828,['16号线'],1,29706.0,8053.0,7342.0,07:50,404.0,2,0.019229413009238583,0.054071746530505366,0.002465145597660132,5.1397431319848215,16号线
惠南东,HuiNan Dong,121.7938,31.026448,['16号线'],1,3177.0,1062.0,715.0,07:05,111.0,2,0.014457321516725827,0.05134261561412233,0.002525940251043722,6.76927358848196,16号线
成山路,cheng shan lu,121.49622,31.170735,"['13号线', '8号线']",2,37000.0,12571.0,9575.0,08:00,545.0,4,0.0401433470793115,0.08202581926514399,0.0032690643349270604,1.0750257708845654,13号线;8号线
打浦桥,DaPuQiao,121.468681,31.206309,['9号线'],1,73807.0,18373.0,20064.0,08:50,1030.0,2,0.008182394847081062,0.09076923076923077,0.0015956981297174677,0.8711839319058831,9号线
抚顺路,FuShun Lu,121.515793,31.283664,['18号线'],1,,,,,,2,0.03779628516446245,0.07322695035460992,0.0019478086358155923,0.9153421181721926,18号线
提篮桥,TiLanQiao,121.506801,31.253518,['12号线'],1,18072.0,6958.0,5233.0,08:50,424.0,2,0.01567631798221278,0.08508446641944788,0.0018593594213967733,0.8381145579623062,12号线
文井路,WenJing Lu,121.380775,31.003597,['5号线'],1,4459.0,1898.0,1310.0,17:05,157.0,2,0.004842615012106538,0.04186517992904207,0.0027428137640535507,1.275255598246822,5号线
新场,XinChang,121.64898,31.045561,['16号线'],1,17258.0,5579.0,4685.0,07:35,339.0,2,0.028703072474670303,0.060450819672131145,0.0023847265204160824,3.9949683711353376,16号线
新村路,XinCun Lu,121.422668,31.263855,['7号线'],1,34879.0,10980.0,9573.0,18:20,539.0,2,0.036517114911365695,0.07783641160949868,0.002154627505259409,0.9939239633325399,7号线
新江湾城,XinJiangWanCheng,121.506951,31.328496,['10号线'],1,16307.0,6139.0,4672.0,08:20,316.0,2,0.02226209157428971,0.054861849096705634,0.0023847620334425355,1.0558420097525982,10号线
新闸路,XinZha Lu,121.468151,31.238373,['1号线'],1,22989.0,7681.0,5847.0,08:45,484.0,2,0.005525305700079072,0.09198218262806236,0.0014977816196749193,0.9473672391689856,1号线
昌吉东路,ChangJi DongLu,121.200384,31.29362,['11号线'],1,5267.0,1655.0,1553.0,07:25,102.0,2,0.023977996661886738,0.04455712590354947,0.0024031184524614755,3.4927806726975175,11号线
昌平路,ChangPing Lu,121.442617,31.233749,['7号线'],1,44330.0,14884.0,12531.0,08:45,681.0,2,0.009254427590580405,0.09208472686733556,0.0015461465001534742,1.059752229678256,7号线
昌邑路,ChangYi Lu,121.540104,31.24394,"['14号线', '18号线']",2,,,,,,4,0.034607691948842334,0.08447535283289016,0.0034331518321709695,1.1444897893704673,14号线;18号线
星中路,XingZhong Lu,121.368903,31.158109,['9号线'],1,14695.0,4570.0,3971.0,08:05,228.0,2,0.009815180212187503,0.07788044503111446,0.0021425768554058674,1.8381866776423816,9号线
春申路,ChunShen Lu,121.385818,31.09825,['5号线'],1,8664.0,3079.0,2596.0,07:55,148.0,2,0.07912738898422624,0.061449189108763576,0.0023644866084080803,1.2560773159377212,5号线
景洪路,JingHong Lu,121.44431,31.109817,"['15号线', '市域机场线']",2,,,,,,4,0.15471020558957932,0.08499691294505042,0.003841694293051629,4.693651726199102,15号线;市域机场线
景西路,JingXi Lu,121.41876,31.099727,['15号线'],1,,,,,,2,0.023977996661886738,0.0729553082494259,0.002295765042809484,1.2257877171078686,15号线
曙建路,ShuJian Lu,121.417897,31.090625,['15号线'],1,,,,,,2,0.019229413009238583,0.06809563066776587,0.0023926201280698965,0.9587407241201464,15号线
曲阜路,QuFu Lu,121.471543,31.242307,"['12号线', '8号线']",2,35541.0,9279.0,9962.0,08:50,475.0,4,0.058243449141407694,0.0944,0.0029091920379892646,1.1550215080480002,12号线;8号线
曲阳路,QuYang Lu,121.491138,31.276524,['8号线'],1,31724.0,11245.0,8545.0,08:10,551.0,2,0.0039071988841612015,0.0774859287054409,0.0018974009642024686,1.1371804815069742,8号线
曹杨路,CaoYang Lu,121.417701,31.239302,"['11号线', '14号线', '3号线', '4号线']",4,74838.0,25504.0,20603.0,08:25,709.0,6,0.17343843553950392,0.09264244055630327,0.004246656738680495,1.021098956359922,11号线;14号线;3号线;4号线
曹路,CaoLu,121.683153,31.271297,['9号线'],1,,,,,,1,0.0,0.05256459208349243,0.0014950796243099226,1.465772581392052,9号线
望园路,WangYuan Lu,121.48358,30.93194,['5号线'],1,,,,,,2,0.00966172218434848,0.037345148747626365,0.002621668431981263,1.4326807783651914,5号线
朱家角,ZhuJiaJiao,121.048989,31.100594,['17号线'],1,,,,,,2,0.00966172218434848,0.04232858460592395,0.0026272860886604214,3.8633052795437015,17号线
朱梅路,ZhuMei Lu,121.437804,31.124364,['15号线'],1,,,,,,2,0.057436825778127705,0.08178217821782179,0.0020529271754985813,1.2768257239801457,15号线
李子园,LiZiYuan,121.389969,31.26902,['11号线'],1,,,,,,2,0.07912738898422624,0.07163920208152645,0.0020505266341137285,1.306497969372694,11号线
杨思,YangSi,121.493443,31.161054,['8号线'],1,34218.0,12463.0,9641.0,08:20,656.0,2,0.02021114994475717,0.0793010752688172,0.0018397368042380288,1.3114975587467943,8号线
杨树浦路,YangShuPu Lu,121.51721,31.251935,['4号线'],1,31177.0,11644.0,8790.0,08:10,637.0,2,0.05695746242137661,0.08870274914089347,0.0017826863364418725,1.0410387045393321,4号线
杨高中路,YangGao ZhongLu,121.548664,31.22751,"['18号线', '9号线']",2,42308.0,15851.0,12108.0,08:20,853.0,4,0.17894237051372877,0.09208472686733556,0.003281769615203371,1.2238173701000987,18号线;9号线
杨高北路,YangGao BeiLu,121.60296,31.280092,['12号线'],1,13739.0,4839.0,3919.0,07:50,276.0,2,0.005207546240480724,0.06029197080291971,0.002176826006011582,1.2892150326557914,12号线
杨高南路,YangGao NanLu,121.524539,31.187613,['7号线'],1,32547.0,12435.0,9396.0,08:10,639.0,2,0.014617537346987175,0.07866666666666666,0.001983577938621222,1.4437435775217402,7号线
松江体育中心,SongJiang TiYuZhongXin,121.230546,31.016006,['9号线'],1,20477.0,6545.0,5247.0,07:15,425.0,2,0.00966172218434848,0.053338499289681,0.0026182801245212333,1.6237559867779319,9号线
松江大学城,SongJiang DaXueCheng,121.232577,31.053984,['9号线'],1,43639.0,13556.0,11761.0,07:55,757.0,2,0.019229413009238583,0.059604560542646845,0.002452414298664425,3.019079481413443,9号线
松江新城,SongJiang XinCheng,121.230739,31.030295,['9号线'],1,19601.0,6169.0,4933.0,07:35,295.0,2,0.014457321516725827,0.05630538513974097,0.0025189270709581636,2.114440626211776,9号线
枫桥路,FengQiao Lu,121.411402,31.24185,['11号线'],1,28576.0,9705.0,7841.0,08:20,446.0,2,0.06385910213653655,0.08623929839214868,0.0016544352038860353,0.8653951559324375,11号线
桂林公园,GuiLin GongYuan,121.419647,31.166985,"['12号线', '15号线']",2,,,,,,4,0.03926528994172803,0.08351870576339737,0.0032862017792714055,1.1991771815980774,12号线;15号线
桂林路,GuiLin Lu,121.418064,31.174791,"['15号线', '9号线']",2,60564.0,22071.0,17910.0,08:20,1288.0,4,0.039397031301038755,0.08586278586278587,0.0033716954278003326,1.3962463476841154,15号线;9号线
桂桥路,GuiQiao Lu,121.635087,31.249419,['14号线'],1,,,,,,1,0.0,0.05760915050913656,0.0015197555217469354,0.9984364225919345,14号线
桃浦新村,TaoPu XinCun,121.349623,31.281603,['11号线'],1,32955.0,11500.0,9197.0,08:00,595.0,2,0.0656573967418134,0.05975980321227029,0.002339621919467853,2.286897062443393,11号线
梅岭北路,MeiLing BeiLu,121.396997,31.243301,['15号线'],1,,,,,,2,0.04026133878432703,0.08098039215686274,0.0018163467665412928,1.0667833912904734,15号线
歇浦路,XiePu Lu,121.551506,31.250728,['14号线'],1,,,,,,2,0.011912206562043887,0.07890714558654949,0.001865282949403878,1.5943454542915378,14号线
武威东路,WuWei DongLu,121.392094,31.275647,['15号线'],1,,,,,,2,0.04704541986064746,0.07156472015248658,0.002048585204975485,1.3263199290321723,15号线
武威路,WuWei Lu,121.364678,31.276646,['11号线'],1,4587.0,1678.0,1082.0,07:55,107.0,2,0.0701709019958156,0.06327562432970738,0.0022948623673154944,1.3735670111430998,11号线
武宁路,WuNing Lu,121.430504,31.234346,"['13号线', '14号线']",2,26179.0,8582.0,7779.0,08:50,447.0,4,0.027776010052938477,0.09145261293179806,0.0028263729153966168,1.026323931220698,13号线;14号线
武定路,WuDing Lu,121.436157,31.227303,['14号线'],1,,,,,,2,0.02519742287396604,0.09287159883067236,0.001517233210872238,1.017704099299792,14号线
殷高东路,YinGao DongLu,121.506797,31.321768,['10号线'],1,5760.0,2342.0,1623.0,08:05,141.0,2,0.026648262695692017,0.05768962145551055,0.0023663963957796116,0.8553256799366828,10号线
殷高西路,YinGao XiLu,121.484856,31.320005,['3号线'],1,31193.0,10740.0,8620.0,07:50,526.0,2,0.028248992805751973,0.06280413625304136,0.00222284446557023,1.5433602015174157,3号线
殷高路,YinGao Lu,121.49556,31.321705,['18号线'],1,,,,,,2,0.017580623211048432,0.06106757356202869,0.002202968380195233,1.3885810657426751,18号线
民生路,MinShengLu,121.543527,31.235851,"['18号线', '6号线']",2,15332.0,5217.0,4515.0,08:10,305.0,4,0.02905670407243229,0.08634748066067321,0.003328887075519804,0.9547653578356348,18号线;6号线
民雷路,MinLei Lu,121.668125,31.268335,['9号线'],1,,,,,,2,0.004842615012106538,0.0554734721289456,0.0026685373654335015,1.3010759330584984,9号线
水产路,ShuiChan Lu,121.488247,31.381302,['3号线'],1,11328.0,4131.0,3008.0,08:15,252.0,2,0.019229413009238583,0.049789029535864976,0.0024538554161221155,1.4973746465197357,3号线
水城路,ShuiCheng Lu,121.392259,31.199482,['10号线'],1,23354.0,7306.0,6754.0,08:15,330.0,2,0.01677034354491877,0.07653817642698295,0.002169684193280735,1.2009808971964073,10号线
永德路,YongDe Lu,121.443203,31.039147,['15号线'],1,,,,,,2,0.004842615012106538,0.05666072163534092,0.002780120973872931,2.387645195036302,15号线
汇臻路,HuiZhen Lu,121.524558,31.025245,['浦江线'],1,,,,,,1,0.0,0.043142170688394446,0.0015502312382709694,0.9180298128911739,浦江线
汇金路,HuiJin Lu,121.151665,31.161221,['17号线'],1,,,,,,2,0.028703072474670303,0.050755806808406044,0.0024305856409020236,3.175546486863693,17号线
汉中路,HanZhong Lu,121.458699,31.241883,"['12号线', '13号线', '1号线']",3,54013.0,18827.0,15962.0,08:45,1318.0,6,0.09967425593533744,0.09604651162790698,0.0041668287673189116,1.0753559486256545,12号线;13号线;1号线
江宁路,JiangNing Lu,121.44483,31.244282,['13号线'],1,,,,,,2,0.009132399754419655,0.09017467248908297,0.001582087397805911,1.0378156529618598,13号线
江川路,JiangChuan Lu,121.423474,31.005428,['5号线'],1,,,,,,2,0.03340464044758927,0.04569089501051001,0.0023213146323008355,1.720848978180984,5号线
江月路,JiangYue Lu,121.508603,31.084253,['8号线'],1,28389.0,9847.0,8291.0,07:55,588.0,2,0.03340464044758927,0.06135789630069826,0.002372604975816524,1.2964575973830015,8号线
江杨北路,JiangYang BeiLu,121.439819,31.407858,['3号线'],1,15030.0,5304.0,4034.0,07:30,356.0,1,0.0,0.04158694995468734,0.0015487612844599123,2.0235297330045605,3号线
江浦公园,JiangPu GongYuan,121.523697,31.26457,"['12号线', '18号线']",2,23499.0,8296.0,6514.0,08:10,424.0,4,0.10537591175425226,0.08331652208997377,0.0035591489559348324,1.0306059150796865,12号线;18号线
江浦路,JiangPu Lu,121.518379,31.274946,"['18号线', '8号线']",2,35498.0,10884.0,8064.0,07:50,445.0,4,0.07449730378866046,0.0781752791974257,0.0036523061886681303,1.0381068235399509,18号线;8号线
江湾体育场,JiangWan TiYuChang,121.513314,31.304293,['10号线'],1,38670.0,11210.0,11856.0,18:20,649.0,2,0.03568310915031796,0.06466259589791765,0.00225829047718623,0.9024663292814566,10号线
江湾镇,JiangWanZhen,121.485064,31.305566,['3号线'],1,39818.0,13687.0,11071.0,08:05,671.0,2,0.031643593020865765,0.06593231162196679,0.0022393468152896953,1.7040727438418595,3号线
江苏路,JiangSuLu,121.430642,31.220411,"['11号线', '2号线']",2,89712.0,31433.0,26034.0,08:40,1006.0,4,0.15041960533223564,0.0988747905195116,0.002749460420068682,1.5906236502997895,11号线;2号线
汶水路,WenShui Lu,121.450251,31.292556,['1号线'],1,43093.0,15993.0,13094.0,08:40,1062.0,2,0.03808270058064365,0.06891373268813616,0.002345625374245568,1.4937011071475583,1号线
沈杜公路,ShenDu GongLu,121.512272,31.061427,"['8号线', '浦江线']",2,67161.0,23258.0,16538.0,07:50,1155.0,2,0.023977996661886738,0.054825434753750166,0.002436231922798347,1.4580103132468598,8号线;浦江线
沈梅路,ShenMei Lu,121.580589,31.091115,['18号线'],1,,,,,,2,0.014457321516725827,0.058631459398069276,0.0024785031441442733,1.8962839821877675,18号线
泗泾,SiJing,121.260247,31.118272,['9号线'],1,56261.0,20304.0,16317.0,07:50,882.0,2,0.03340464044758927,0.07216494845360824,0.0022630918787628646,4.662010215832016,9号线
洞泾,DongJing,121.230473,31.084492,['9号线'],1,15074.0,5550.0,3748.0,08:05,365.0,2,0.023977996661886738,0.06329501915708813,0.0024019448360413915,2.7897562917858263,9号线
洲海路,ZhouHai Lu,121.589396,31.312229,['6号线'],1,8906.0,3049.0,2287.0,08:10,190.0,2,0.02074746044464194,0.05424931039012216,0.0023447176514506335,1.3286340267872752,6号线
浦三路,PuSanLu,121.539005,31.150861,['11号线'],1,16768.0,6140.0,4790.0,07:55,298.0,2,0.030372412650864843,0.07461607949412827,0.0021566346998734293,1.5237345174640486,11号线
浦东1号2号航站楼,PuDong 1 Hao 2 Hao HangZhanLou,121.805591,31.150958,"['2号线', '市域机场线', '磁浮线']",3,,,,,,3,0.12823481275614013,0.08663729809104258,0.0029082620079442355,12.803416354065668,2号线;市域机场线;磁浮线
浦东南路,PuDong NanLu,121.512412,31.238532,['14号线'],1,,,,,,2,0.009851574509268064,0.0902534965034965,0.0016761469670632351,0.8311414416523994,14号线
浦东南路(原东昌路),PuDong NanLu (YuanDongChang Lu),121.515556,31.23327,['2号线'],1,,,,,,2,0.08805420892631252,0.09202317290552585,0.0016451359048465152,1.3060240966556762,2号线
浦东大道,PuDong DaDao,121.519302,31.240308,"['14号线', '4号线']",2,45463.0,17438.0,13215.0,08:25,1039.0,4,0.06980228799191096,0.09149313247673903,0.0032494002296417344,1.1517989631103542,14号线;4号线
浦东足球场,PuDong ZuQiuChang,121.61543,31.241645,['14号线'],1,,,,,,2,0.00966172218434848,0.0650701118638727,0.0025166041335008865,1.407664275935356,14号线
浦江镇,PuJiangZhen,121.506272,31.09659,['8号线'],1,22776.0,8167.0,6686.0,08:30,423.0,2,0.03808270058064365,0.06521395862940155,0.002322129292052042,2.0015535895876924,8号线
浦电路,PuDian Lu,121.529351,31.220154,['6号线'],1,92595.0,37417.0,29564.0,08:45,1661.0,2,0.012647544770475855,0.08815368196371398,0.0017610934895721092,0.9635580742576992,6号线
浦航路,PuHang Lu,121.530591,31.040993,['浦江线'],1,,,,,,2,0.00966172218434848,0.04719460633070506,0.0026244705929077865,0.9811621131888892,浦江线
海伦路,HaiLun Lu,121.488697,31.259303,"['10号线', '4号线']",2,42608.0,14481.0,12607.0,08:35,628.0,4,0.09226119361217339,0.08989986939486286,0.003375904386452704,1.1684068756320496,10号线;4号线
海天三路,HaiTian San Lu,121.796878,31.168459,['2号线'],1,2969.0,1256.0,442.0,08:05,94.0,2,0.018151203854934385,0.07989940027084542,0.0021491171555294924,3.6781607208654927,2号线
淀山湖大道,Dian ShanHu DaDao,121.082134,31.13446,['17号线'],1,,,,,,2,0.014457321516725827,0.044175847684244304,0.002534229148142295,4.063792704210691,17号线
淞发路,SongFa Lu,121.50039,31.345135,['3号线'],1,11919.0,4424.0,3364.0,08:10,260.0,2,0.03340464044758927,0.05825927493299478,0.0022691801005732134,1.5617451940747142,3号线
淞滨路,SongBin Lu,121.492818,31.370928,['3号线'],1,,,,,,2,0.023977996661886738,0.052338106703839815,0.0024036336711275082,1.3860023695776618,3号线
淞虹路,SongHong Lu,121.359536,31.218225,['2号线'],1,89295.0,34657.0,27328.0,08:45,1917.0,2,0.07276621267792306,0.08220541401273886,0.0020600471518007536,2.837682992532616,2号线
淮海中路,HuaiHai ZhongLu,121.464363,31.220056,['13号线'],1,,,,,,2,0.0035011030053814346,0.09247648902821316,0.0014980668311575563,1.13713177153616,13号线
港城路,GangCheng Lu,121.575017,31.353223,"['10号线', '6号线']",2,8167.0,3004.0,2044.0,08:05,181.0,3,0.009597222591982599,0.04702801184240492,0.0035540773213094,1.3014982708150942,10号线;6号线
源深体育中心,YuanShen TiYu ZhongXin,121.534642,31.233004,['6号线'],1,19081.0,6071.0,5502.0,08:35,375.0,2,0.003994471605586445,0.08667366211962224,0.0017291865834809135,0.8782382298904328,6号线
源深路,YuanShen Lu,121.531016,31.241318,['14号线'],1,,,,,,2,0.007993383583515775,0.08487464036169338,0.0017820851886389524,1.015583705058341,14号线
滴水湖,DiShuiHu,121.929583,30.907245,['16号线'],1,8479.0,2185.0,1415.0,15:50,127.0,1,0.0,0.04453310329954712,0.0015497622015766832,2.5432059325116585,16号线
漕宝路,CaoBao Lu,121.433143,31.168344,"['12号线', '1号线']",2,40728.0,13810.0,10525.0,08:30,644.0,4,0.08462925266267711,0.08792846497764531,0.0030769471421080797,1.3969747939473571,12号线;1号线
漕河泾开发区,CaoHeJing KaiFaQu,121.397769,31.170644,['9号线'],1,84855.0,36360.0,27752.0,08:45,2245.0,2,0.012867261666786783,0.08163668709231073,0.0019766054620993984,1.6515900064164435,9号线
漕溪路,CaoXi Lu,121.43841,31.176746,['3号线'],1,13745.0,4363.0,4028.0,08:45,334.0,2,0.004608078725880373,0.08589850249584026,0.0016755669839557319,1.264258683006928,3号线
漕盈路,CaoYing Lu,121.096889,31.160467,['17号线'],1,,,,,,2,0.019229413009238583,0.04618137090461814,0.00247932819074731,2.9793365714775133,17号线
潘广路,PanGuang Lu,121.355845,31.364182,['7号线'],1,6250.0,2176.0,1491.0,07:30,145.0,2,0.00966172218434848,0.046461919226009674,0.00254073669133274,1.8528210680857629,7号线
灵岩南路,LingYan NanLu,121.495295,31.148665,['6号线'],1,14726.0,5380.0,4246.0,18:50,284.0,2,0.005107661242325904,0.07432067662407774,0.0020546123578553442,1.2903618896759204,6号线
爱国路,AiGuo Lu,121.552655,31.279788,['12号线'],1,16321.0,5649.0,4710.0,08:05,340.0,2,0.024110509083088923,0.06833223031105229,0.0022436292357850113,0.8710840780290083,12号线
环城东路,HuanCheng DongLu,121.463204,30.931168,['5号线'],1,,,,,,2,0.014457321516725827,0.03877570181203643,0.0025244937896177913,1.8816590232629937,5号线
申江路,ShenJiang Lu,121.626863,31.280231,['12号线'],1,8721.0,3625.0,2251.0,08:00,243.0,2,0.005194784841697088,0.059950645957323266,0.002250582391774237,1.6439516476744744,12号线
白银路,BaiYin Lu,121.24535,31.345359,['11号线'],1,15690.0,5366.0,4285.0,07:30,289.0,2,0.00966172218434848,0.04653521126760563,0.0024670073807007125,2.9013869042330356,11号线
真光路,ZhenGuang Lu,121.384162,31.253278,['14号线'],1,,,,,,2,0.028703072474670303,0.07216494845360824,0.0020425166000871404,1.2222899149460313,14号线
真北路,ZhenBeiLu,121.381948,31.232235,['13号线'],1,38184.0,13076.0,12100.0,08:35,744.0,2,0.019229413009238583,0.07979134466769706,0.002059917824614995,1.3532288785252748,13号线
